price,name,brand,seller_name,seller_rating,url,rating,screen_size,resolution,panel_type,android
2400000,samsung 85inch class hdr ultra hd 4k smart qled tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-85inch-class-hdr-ultra-hd-4k-smart-qled-tv-85q60b-227654521.html,0.0,85,,qled,no
820000,samsung 65inch uhd certified ultra slim smart hdr+ 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-65inch-uhd-certified-ultra-slim-smart-hdr-4k-tv-195045577.html,0.0,65,uhd,led,no
370000,tcl 50inch smart uhd ultra slim android 4k led tv,TCL,Bryan's store,100,https://www.jumia.com.ng/tcl-50inch-smart-uhd-ultra-slim-android-4k-led-tv-203941504.html,0.0,50,uhd,led,yes
1300000,samsung 75 inch certified ultra slim uhd smart 4k hdr+ tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-75-inch-certified-ultra-slim-uhd-smart-4k-hdr-tv-189633606.html,0.0,75,uhd,led,no
290000,samsung 40 inch smart led fhd tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-40-inch-smart-led-fhd-tv-inbuilt-wifi-72131790.html,0.0,40,fhd,led,no
2300000,samsung 85 inch uhd q60a hdr+ smart qled 4k led - tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-85-inch-uhd-q60a-hdr-smart-qled-4k-led-tv-227418996.html,0.0,85,uhd,qled,no
820000,"samsung 55"" class hdr 4k uhd smart qled tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-55-class-hdr-4k-uhd-smart-qled-tv-55q60b-2022-203174342.html,0.0,55,,qled,no
820000,samsung 65 inch smart crystal uhd 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-65-inch-smart-crystal-uhd-4k-tv-85844754.html,0.0,65,uhd,led,no
820000,samsung 65 inch au8000 crystal uhd 4k smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-65-inch-au8000-crystal-uhd-4k-smart-tv-2021-96438338.html,0.0,65,uhd,led,no
570000,samsung 55inch curved crystal uhd 4k hdr smart tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-55inch-curved-crystal-uhd-4k-hdr-smart-tv-tu8300-196009060.html,0.0,55,uhd,led,no
450000,samsung 50inch class crystal uhd 2021 hdr+ 4k  smart  tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-50inch-class-crystal-uhd-2021-hdr-4k-smart-tvs-68970088.html,5.0,50,uhd,led,no
280000,samsung 40 inch full hd led smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-40-inch-full-hd-led-smart-tv-black-72131678.html,0.0,40,fhd,led,no
370000,samsung 43inch 4k led smart ultra slim uhd tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-43inch-4k-led-smart-ultra-slim-uhd-tv-43624402.html,5.0,43,uhd,led,no
570000,samsung 55 inch premum smart curved uhd ultra slim 4k - tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55-inch-premum-smart-curved-uhd-ultra-slim-4k-tv-77139156.html,0.0,55,uhd,led,no
1300000,samsung 65inch class uhd hdr 4k smart qled tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-65inch-class-uhd-hdr-4k-smart-qled-tv-65q60b-2022-195719565.html,0.0,65,uhd,qled,no
479000,"hisense 70"" 4k uhd smart  led tv",Hisense,ELECTROPLUG,66,https://www.jumia.com.ng/hisense-70-4k-uhd-smart-led-tv-126449874.html,0.0,70,uhd,led,no
1300000,"samsung 65"" premium q8c class hdr+ curved qled ultra slim smart tv",Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-65-premium-q8c-class-hdr-curved-qled-ultra-slim-smart-tv-45452425.html,0.0,65,,qled,no
490000,hisense 70''smart uhd 4k tv,Hisense,JennyLink Store,30,https://www.jumia.com.ng/hisense-70smart-uhd-4k-tvnetflixyoutubeprime-video-2022-214673371.html,0.0,70,uhd,,no
820000,samsung 55 inch premium class q60b hdr+ qled 4k smart tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-55-inch-premium-class-q60b-hdr-qled-4k-smart-tv-2022-203206961.html,0.0,55,,qled,no
570000,samsung 55 inch uhd 4k curved led smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-uhd-4k-curved-led-smart-tv-black-64720497.html,0.0,55,uhd,led,no
2200000,samsung 75 inch premium class q60b qled 4k smart tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-75-inch-premium-class-q60b-qled-4k-smart-tv-2022-190663560.html,0.0,75,uhd,qled,no
450000,samsung 50 inch ultra slim smart crystal uhd hdr+ 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-50-inch-ultra-slim-smart-crystal-uhd-hdr-4k-tv-76530142.html,0.0,50,uhd,led,no
520000,samsung 55 inch ultra slim certified uhd crystal smart 4k led tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-ultra-slim-certified-uhd-crystal-smart-4k-led-tv-96435388.html,0.0,55,uhd,led,no
450000,samsung 50 inch uhd crystal smart led au8000 certified 4k hdr+ tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-50-inch-uhd-crystal-smart-led-au8000-certified-4k-hdr-tv-86979325.html,0.0,50,uhd,led,no
1300000,samsung 75 inch uhd certified ultra slim crystal smart 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-75-inch-uhd-certified-ultra-slim-crystal-smart-4k-tv-99499728.html,0.0,75,uhd,led,no
1300000,samsung 75inch crystal smart certified uhd ultra slim 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-75inch-crystal-smart-certified-uhd-ultra-slim-4k-tv-153179545.html,0.0,75,uhd,led,no
852750,lg 75'' smart super uhd 4k satellite tv,LG,Homewarehouse,60,https://www.jumia.com.ng/lg-75-smart-super-uhd-4k-satellite-tvmagic-remote-with-2-years-warranty-60664044.html,5.0,75,uhd,,no
600000,tcl 65 inch andriod ultra hd hdr 4k tv,TCL,Worldmartin,100,https://www.jumia.com.ng/tcl-65-inch-andriod-ultra-hd-hdr-4k-tv-with-google-tv-227043891.html,0.0,65,uhd,,yes
1300000,samsung 75inch ultra slim crystal uhd smart led tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-75inch-ultra-slim-crystal-uhd-smart-led-tv-76530293.html,0.0,75,uhd,led,no
720000,samsung 55 inch q60a ultra slim smart qled hdr uhd 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-55-inch-q60a-ultra-slim-smart-qled-hdr-uhd-4k-tv-93065186.html,0.0,55,uhd,qled,no
240000,polystar 50 inch 4k ultra hd android smart tv,Polystar,Timeless,74,https://www.jumia.com.ng/polystar-50-inch-4k-ultra-hd-android-smart-tv-114732265.html,3.0,50,uhd,,yes
268250,hisense 55''smart frameless uhd 4k tv,Hisense,ELECTROPLUG,66,https://www.jumia.com.ng/hisense-55smart-frameless-uhd-4k-tvfree-wall-bracket-204484122.html,0.0,55,uhd,,no
430000,luminous icruze 4kva 48v pure sine wave invertertv,Luminous,360degree,100,https://www.jumia.com.ng/luminous-icruze-4kva-48v-pure-sine-wave-inverter-228815579.html,0.0,48,,,no
520000,samsung 55 inch ultra high definition hdr smart uhd 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-55-inch-ultra-high-definition-hdr-smart-uhd-4k-tv-98349660.html,0.0,55,uhd,led,no
377300,hisense 65''smart uhd 4k+netflix youtube prime video tv,Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-65smart-uhd-4knetflix-youtube-prime-video-tv-12-months-warranty-84334534.html,0.0,65,uhd,,no
450000,"samsung 50"" class  crystal uhd hdr 4k 2021 smart led tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-50-class-crystal-uhd-hdr-4k-2021-smart-led-tvs-series-8000-98266894.html,0.0,50,uhd,led,no
520000,samsung 55 inch crystal uhd certified smart 4k led tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-crystal-uhd-certified-smart-4k-led-tv-82715268.html,0.0,55,uhd,led,no
950000,"samsung 75""uhd 4k smart tv",Samsung,Kendo,80,https://www.jumia.com.ng/samsung-75uhd-4k-smart-tv-75-with-1-year-warranty-39952267.html,0.0,75,uhd,,no
2300000,samsung 85inch uhd q60a certified hdr+ smart qled 4k led - tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-85inch-uhd-q60a-certified-hdr-smart-qled-4k-led-tv-227419076.html,0.0,85,uhd,qled,no
650000,"samsung premium q60a 55"" class 4k uhd hdr+ smart qled tv",Samsung,JennyLink Store,30,https://www.jumia.com.ng/samsung-premium-q60a-55-class-4k-uhd-hdr-smart-qled-tv-211448657.html,0.0,55,uhd,qled,no
820000,samsung premium 65 inch uhd ultra slim certified smart 4k model tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-premium-65-inch-uhd-ultra-slim-certified-smart-4k-model-tv-86042941.html,0.0,65,uhd,led,no
520000,samsung 55 inch uhd crystal smart hdr 2021 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-55-inch-uhd-crystal-smart-hdr-2021-4k-tv-85844836.html,0.0,55,uhd,led,no
400000,tcl 55 inch uhd android smart 4k ultra slim tv,TCL,Smart Center,50,https://www.jumia.com.ng/tcl-55-inch-uhd-android-smart-4k-ultra-slim-tv-203885575.html,0.0,55,uhd,led,yes
820000,samsung 65 inch uhd certified smart 4k hdr+ tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-65-inch-uhd-certified-smart-4k-hdr-tv-189659594.html,0.0,65,uhd,led,no
370000,samsung 43 inch uhd certified smart 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-43-inch-uhd-certified-smart-4k-tv-86934475.html,0.0,43,uhd,led,no
587990,"amani 65"" inch 4k uhd android smart tv",Amani,vision gas,86,https://www.jumia.com.ng/amani-65-inch-4k-uhd-android-smart-tv-98471727.html,5.0,65,uhd,dled,yes
478000,hisense 70''smart uhd 4k tv,Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-70smart-uhd-4k-tvnetflixyoutubeprime-video-145148297.html,0.0,70,uhd,,no
347000,hisense 55''smart uhd 4k tv,Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-55smart-uhd-4k-tv55-a7800-71350381.html,0.0,55,uhd,,no
450000,samsung premium 50inch 4k crystal uhd 2021 hdr+smart -tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-premium-50inch-4k-crystal-uhd-2021-hdrsmart-tv-au8000-77185438.html,0.0,50,uhd,led,no
222999,hisense 50''smart uhd 4k tv,Hisense,Homewarehouse,60,https://www.jumia.com.ng/hisense-50smart-uhd-4k-tvdstv-now-60653615.html,0.0,50,uhd,,no
370000,samsung 43 inch ultra slim- crystal uhd led smart tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-43-inch-ultra-slim-crystal-uhd-led-smart-tv-67324491.html,0.0,43,uhd,led,no
1200000,samsung 75 inch premium class crystal uhd 4k hdr+ smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-75-inch-premium-class-crystal-uhd-4k-hdr-smart-tv-77981375.html,0.0,75,uhd,,no
723907,vision 75-inch 4k uhd android smart tv,Vision,energy beauty,66,https://www.jumia.com.ng/vision-75-inch-4k-uhd-android-smart-tv-99830598.html,0.0,75,uhd,,yes
370000,samsung 43 inch led crystal uhd 2020 smart 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-43-inch-led-crystal-uhd-2020-smart-4k-tv-67288520.html,0.0,43,uhd,led,no
650000,"hisense 75"" 4k uhd hdr led smart tv",Hisense,Franco global electronics Ltd.,100,https://www.jumia.com.ng/hisense-75-4k-uhd-hdr-led-smart-tv-1-year-warranty-77058866.html,0.0,75,uhd,led,no
561901,"amani 65"" inch 4k uhd android smart tv",Amani,Energy mall,60,https://www.jumia.com.ng/65-inch-4k-uhd-android-smart-tv-free-wall-hanger-promo-amani-mpg1642172.html,0.0,65,uhd,dled,yes
640000,samsung 55 inch q60a class qled certified 4k led smart 2021 tv,Samsung,Giovanna Store,86,https://www.jumia.com.ng/samsung-55-inch-q60a-class-qled-certified-4k-led-smart-2021-tv-115674692.html,0.0,55,uhd,qled,no
320000,samsung 43 inch full hd smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-43-inch-full-hd-smart-tv-5300-104892910.html,0.0,43,fhd,,no
520000,samsung 55inch uhd smart led ultra slim class 4k hdr+ certified tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-55inch-uhd-smart-led-ultra-slim-class-4k-hdr-certified-tv-86015481.html,0.0,55,uhd,led,no
2400000,"samsung 85"" ultra hd 4k hdr smart qled tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-85-ultra-hd-4k-hdr-smart-qled-tv-85q60b-227654577.html,0.0,85,uhd,qled,no
1300000,samsung 75inch 4k crystal uhd smart 2020 hdr+ tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-75inch-4k-crystal-uhd-smart-2020-hdr-tv-68970474.html,0.0,75,uhd,led,no
450000,samsung 50 inch smart crystal uhd hdr+ 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-50-inch-smart-crystal-uhd-hdr-4k-tv-76530154.html,0.0,50,uhd,led,no
570000,samsung 55 inch certified 4k curved crystal uhd smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-certified-4k-curved-crystal-uhd-smart-tv-81171577.html,0.0,55,uhd,led,no
450000,samsung 50 inch crystal ultra slim certified smart uhd 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-50-inch-crystal-ultra-slim-certified-smart-uhd-4k-tv-86893220.html,0.0,50,uhd,led,no
518000,"hisense 70"" uhd 4k smart led tv",Hisense,Kendo,80,https://www.jumia.com.ng/hisense-70-uhd-4k-smart-led-tv-wifi-and-wall-bracket-83754304.html,0.0,70,uhd,led,no
520000,samsung 55 inch uhd ultra slim 4k led smart tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55-inch-uhd-ultra-slim-4k-led-smart-tv-77139309.html,0.0,55,uhd,led,no
950000,"samsung 55"" class au8000 crystal uhd 4k hdr smart  led tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-55-class-au8000-crystal-uhd-4k-hdr-smart-led-tv-98276022.html,0.0,55,uhd,led,no
370000,samsung uhd 43 inch ultra flat 4k- smart tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-uhd-43-inch-ultra-flat-4k-smart-tv-43731247.html,0.0,43,uhd,,no
820000,samsung 65inch crystal uhd class certified smart 4k led tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-65inch-crystal-uhd-class-certified-smart-4k-led-tv-86881224.html,0.0,65,uhd,led,no
223500,hisense 50'' smart uhd 4k tv,Hisense,Kendo,80,https://www.jumia.com.ng/hisense-50-smart-uhd-4k-tv-bluetooth-netflix-youtube-216410963.html,0.0,50,uhd,,no
2400000,"samsung 85"" class hdr 4k ultra hd smart qled tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-85-class-hdr-4k-ultra-hd-smart-qled-tv-85q60b-227654534.html,0.0,85,,qled,no
600000,"lg 65''uhd ai thinq,4 k,smart, built in satellite receiver,magic remote,tv",LG,Homewarehouse,60,https://www.jumia.com.ng/lg-65uhd-ai-thinq4-ksmart-built-in-satellite-receivermagic-remote-73127622.html,0.0,65,uhd,,no
370000,samsung 43 inch uhd premium hdr+ class crystal slim smart 4k - tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-43-inch-uhd-premium-hdr-class-crystal-slim-smart-4k-tv-85991712.html,0.0,43,uhd,led,no
570000,samsung uhd 55 inch 4k curved led smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-uhd-55-inch-4k-curved-led-smart-tv-black-104894800.html,0.0,55,uhd,led,no
570000,samsung 55 inch certified crystal curved uhd smart 4k tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-certified-crystal-curved-uhd-smart-4k-tv-81303730.html,0.0,55,uhd,led,no
720000,samsung 55inch uhd q60a qled certified 4k smart 2021 tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55inch-uhd-q60a-qled-certified-4k-smart-2021-tv-101025722.html,0.0,55,uhd,qled,no
2000000,samsung 75 inch class hdr 4k uhd smart qled tv,Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-75-inch-class-hdr-4k-uhd-smart-qled-tv-q60a-92333520.html,0.0,75,,qled,no
1105400,samsung 75 inch au8000 certified 4k crystal uhd 2021 smart led tv,Samsung,Kendo,80,https://www.jumia.com.ng/samsung-75-inch-au8000-certified-4k-crystal-uhd-2021-smart-led-tv-84730847.html,0.0,75,uhd,led,no
1200999,lg 75'' smart super uhd 4k satellite tv,LG,ELECTROPLUG,66,https://www.jumia.com.ng/lg-75-smart-super-uhd-4k-satellite-tvmagic-remote-with-2-years-warranty-187080042.html,0.0,75,uhd,,no
520000,samsung 55 inch crystal uhd 4k certified smart led tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-crystal-uhd-4k-certified-smart-led-tv-82715273.html,0.0,55,uhd,led,no
820000,samsung 65 inch slim smart crystal uhd 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-65-inch-slim-smart-crystal-uhd-4k-tv-85844821.html,0.0,65,uhd,led,no
290000,samsung 40 inch smart fhd ultra slim led tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-40-inch-smart-fhd-ultra-slim-led-tv-190566227.html,0.0,40,fhd,led,no
720000,samsung 55 inch uhd q60a class qled certified 4k ultra slim smart tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55-inch-uhd-q60a-class-qled-certified-4k-ultra-slim-smart-tv-101021683.html,0.0,55,uhd,qled,no
290000,samsung 40 inch led full hd ultra slim smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-40-inch-led-full-hd-ultra-slim-smart-tv-black-66618105.html,0.0,40,fhd,led,no
570000,samsung 55inch uhd curved certified premium hdr smart tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-55inch-uhd-curved-certified-premium-hdr-smart-tv-46180997.html,0.0,55,uhd,,no
570000,samsung 55-inch curved ultra slim uhd smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-curved-ultra-slim-uhd-smart-tv-101191747.html,0.0,55,uhd,,no
370000,samsung 43 inch certified uhd smart hdr+ led 4k tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-43-inch-certified-uhd-smart-hdr-led-4k-tv-190582571.html,0.0,43,uhd,led,no
290000,samsung flat slim 40 inch smart led full hd black - tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-flat-slim-40-inch-smart-led-full-hd-black-tv-43231804.html,0.0,40,fhd,led,no
720000,samsung 55inch q60a class qled certified uhd 4k led smart 2021 tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55inch-q60a-class-qled-certified-uhd-4k-led-smart-2021-tv-101027968.html,0.0,55,uhd,qled,no
290000,samsung 40 inch full high definition ultra slim smart tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-40-inch-full-high-definition-ultra-slim-smart-tv-190565719.html,0.0,40,fhd,,no
283000,"ufc 50"" inches tv",UFC,1 billion store,94,https://www.jumia.com.ng/ufc-50-inches-tv-smart-full-hd-led-4k-television-218301534.html,0.0,50,fhd,led,no
370000,samsung 43 inch uhd crystal smart class 4k tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-43-inch-uhd-crystal-smart-class-4k-tv-85996714.html,0.0,43,uhd,led,no
570000,samsung 55 inch class hdr curved premium smart uhd tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55-inch-class-hdr-curved-premium-smart-uhd-tv-46346114.html,0.0,55,,,no
820000,samsung 65 inch uhd certified led smart hdr+ 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-65-inch-uhd-certified-led-smart-hdr-4k-tv-195046420.html,0.0,65,uhd,led,no
520000,"samsung 55""  crystal ultra hd 4k hdr  smart  led tv",Samsung,Worldmartin,100,https://www.jumia.com.ng/samsung-55-crystal-ultra-hd-4k-hdr-smart-led-tv-au8000-116173361.html,0.0,55,uhd,led,no
183999,"infinity 50"" inch smart full hd led 4k screen tv",Infinity,CALCULUX RESOURCES,94,https://www.jumia.com.ng/infinity-50-inch-smart-full-hd-led-4k-screen-tv-promo-price-187084296.html,0.0,50,fhd,led,no
490500,hisense 70''smart uhd 4k tv,Hisense,JennyLink Store,30,https://www.jumia.com.ng/hisense-70smart-uhd-4k-tvnetflixyoutubeprime-video-150415801.html,0.0,70,uhd,,no
370000,samsung 43 inch crystal uhd ultra slim- led smart tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-43-inch-crystal-uhd-ultra-slim-led-smart-tv-67325427.html,0.0,43,uhd,led,no
650000,samsung premium 55in uhd q60a ultra slim class 4k hdr+ smart qled tv,Samsung,Real EmmyGod Store,50,https://www.jumia.com.ng/samsung-premium-55in-uhd-q60a-ultra-slim-class-4k-hdr-smart-qled-tv-208754407.html,0.0,55,uhd,qled,no
2000000,samsung 75 inch premium class uhd ultra slim q60a hdr+ smart qled 4k tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-75-inch-premium-class-uhd-ultra-slim-q60a-hdr-smart-qled-4k-tv-101589916.html,0.0,75,uhd,qled,no
520000,samsung 55inch premium ultra slim certified uhd smart 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55inch-premium-ultra-slim-certified-uhd-smart-4k-tv-86891122.html,0.0,55,uhd,led,no
370000,samsung 43 inch uhd premium class certified smart led 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-43-inch-uhd-premium-class-certified-smart-led-4k-tv-107380659.html,0.0,43,uhd,led,no
570000,samsung 55 inch premum smart curved uhd ultra slim hdr+ tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55-inch-premum-smart-curved-uhd-ultra-slim-hdr-tv-77139169.html,0.0,55,uhd,led,no
2200000,samsung 75 inch class uhd q60b qled ultra slim 4k smart tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-75-inch-class-uhd-q60b-qled-ultra-slim-4k-smart-tv-188831280.html,0.0,75,uhd,qled,no
1600000,lg 86'' smart super uhd 4k satellite tv,LG,Jamiu Lagos,100,https://www.jumia.com.ng/86-smart-super-uhd-4k-satellite-tvmagic-remote-86um7580-with-2-years-warranty-2019-model-lg-mpg1576197.html,0.0,86,uhd,,no
570000,samsung 55 inch slim hdr+ curved  ultra uhd smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-slim-hdr-curved-ultra-uhd-smart-tv-45140470.html,0.0,55,,,no
450000,samsung 50 inch certified 4k uhd ultra slim class smart led tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-50-inch-certified-4k-uhd-ultra-slim-class-smart-led-tv-86892531.html,0.0,50,uhd,led,no
290000,samsung 40 inch ultra slim full hd smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-40-inch-ultra-slim-full-hd-smart-tv-inbuilt-wifi-73126884.html,0.0,40,uhd,,no
820000,samsung 65 inch certified ultra slim uhd smart 4k hdr+ tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-65-inch-certified-ultra-slim-uhd-smart-4k-hdr-tv-189659793.html,0.0,65,uhd,led,no
720000,samsung 55 inch q60 uhd 4k qled smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-q60-uhd-4k-qled-smart-tv-135158676.html,0.0,55,uhd,qled,no
820000,samsung 55inch premium class q60b qled 4k smart led tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-55inch-premium-class-q60b-qled-4k-smart-led-tv-2022-203213190.html,0.0,55,uhd,qled,no
450000,samsung 50inch ultra hdr slim class 2020 smart uhd 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-50inch-ultra-hdr-slim-class-2020-smart-uhd-4k-tv-65330708.html,0.0,50,uhd,led,no
2200000,samsung 75inch premium class q60b qled 4k smart tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-75inch-premium-class-q60b-qled-4k-smart-tv-2022-190665186.html,0.0,75,uhd,qled,no
233000,lg 43 uhdtv,LG,Homewarehouse,60,https://www.jumia.com.ng/lg-43-uhd-99827747.html,0.0,43,uhd,,no
2000000,samsung 85 inch premium class uhd smart 4k hdr+ tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-85-inch-premium-class-uhd-smart-4k-hdr-tv-193890129.html,0.0,85,uhd,led,no
290000,samsung 40inch full hd led flat slim smart televisiontv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-40inch-full-hd-led-flat-slim-smart-television-130578929.html,0.0,40,fhd,led,no
370000,samsung 43 inch -  crystal uhd 2020 led smart 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-43-inch-crystal-uhd-2020-led-smart-4k-tv-67315572.html,0.0,43,uhd,led,no
370000,samsung 43 inch uhd crystal smart class hdr+ 4k tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-43-inch-uhd-crystal-smart-class-hdr-4k-tv-85997049.html,0.0,43,uhd,led,no
820000,samsung 65 inch flat uhd ultra slim smart led 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-65-inch-flat-uhd-ultra-slim-smart-led-4k-tv-black-43231785.html,0.0,65,uhd,led,no
495000,samsung 50” crystal uhd 4k smart tv,Samsung,Multiple Sales,74,https://www.jumia.com.ng/samsung-50-crystal-uhd-4k-smart-tv-series-8-wall-bracket-77094106.html,0.0,50,uhd,,no
485000,samsung 50 inch 4k crystal uhd hdr+ smart tv,Samsung,Multiple Sales,74,https://www.jumia.com.ng/samsung-50-inch-4k-crystal-uhd-hdr-smart-tv-wall-hanger-121826954.html,0.0,50,uhd,,no
720000,samsung 55 inch uhd q60a hdr+ smart qled 4k  tv,Samsung,Smart Center,50,https://www.jumia.com.ng/samsung-55-inch-uhd-q60a-hdr-smart-qled-4k-tv-100086736.html,0.0,55,uhd,qled,no
570000,samsung 55 inch premium curved crystal uhd 4k led smart tv,Samsung,Kaylas Mart Electronics,0,https://www.jumia.com.ng/samsung-55-inch-premium-curved-crystal-uhd-4k-led-smart-tv-black-71515308.html,0.0,55,uhd,led,no
450000,samsung 50inch uhd certified ultra slim class hdr smart 4k tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-50inch-uhd-certified-ultra-slim-class-hdr-smart-4k-tv-98349443.html,0.0,50,uhd,led,no
265000,hisense 55''smart uhd 4k tv,Hisense,F & G Electronics,86,https://www.jumia.com.ng/hisense-55smart-uhd-4k-tv-black-83842278.html,0.0,55,uhd,,no
370000,samsung 43 inch ultra slim crystal certified smart uhd 4k tv,Samsung,Bryan's store,100,https://www.jumia.com.ng/samsung-43-inch-ultra-slim-crystal-certified-smart-uhd-4k-tv-86934396.html,0.0,43,uhd,led,no
2300000,samsung 85 inch q60a class 4k uhd hdr+ smart qled tv,Samsung,sammesmart concept,0,https://www.jumia.com.ng/samsung-85-inch-q60a-class-4k-uhd-hdr-smart-qled-tv-227418725.html,0.0,85,uhd,qled,no
